Order,SKU Name,Quantity_SKU,Total Value,Creation Date,City,Status,Total_Value_SKU
1574820725717-01,Tratamiento  Vegan Keratin Collagen LeaveOn 500 ml TRATAMIENTO VEGAN KERATIN COLLAGEN LEAVEON 500 ML,2,337960.0,2025-11-08 12:57:05Z,Girón,Faturado,75102.22222222222
1574820725717-01,Vegan Keratin Collagen ThermProtect 300ml,2,337960.0,2025-11-08 12:57:05Z,Girón,Faturado,75102.22222222222
1574830725719-01,Jabón Íntimo Bacterion Ph Defense x 220ml,1,57354.0,2025-11-08 13:41:29Z,Dosquebradas,Faturado,28677.0
1574830725719-01,Shampoo Vegan Keratin Collagen x1000ml,1,57354.0,2025-11-08 13:41:29Z,Dosquebradas,Faturado,28677.0
1574830725721-01,Crema Corporal Avena y Seda Muss Baby 400ml,1,120100.0,2025-11-08 14:18:26Z,Caucasia,Faturado,20016.666666666668
1574830725721-01,Crema para Peinar Alta Nutrición Muss  300gr,3,120100.0,2025-11-08 14:18:26Z,Caucasia,Faturado,60050.0
1574830725721-01,Shampoo Romero y Seda Muss Baby 400Ml,1,120100.0,2025-11-08 14:18:26Z,Caucasia,Faturado,20016.666666666668
1574830725721-01,Tratamiento Alta Nutrición pote Muss  300gr,1,120100.0,2025-11-08 14:18:26Z,Caucasia,Faturado,20016.666666666668
1574830725723-01,Acondicionador Vegan Keratin Collagen x 1000 ml Acondicionador Vegan Keratin Collagen x 1000ml,1,110585.0,2025-11-08 14:23:28Z,Rionegro,Faturado,36861.666666666664
1574830725723-01,Shampoo Vegan Keratin Collagen x1000ml,1,110585.0,2025-11-08 14:23:28Z,Rionegro,Faturado,36861.666666666664
1574830725723-01,Vegan Keratin Collagen ThermProtect 300ml,1,110585.0,2025-11-08 14:23:28Z,Rionegro,Faturado,36861.666666666664
1574830725725-01,Mascarilla Braziliss 500g SalonIn,1,350900.0,2025-11-08 14:29:06Z,La Jagua De Ibirico,Faturado,87725.0
1574830725725-01,Shampoo Braziliss SalonIn 500g,1,350900.0,2025-11-08 14:29:06Z,La Jagua De Ibirico,Faturado,87725.0
1574830725725-01,Tratamiento BTX SalonIn 500g,1,350900.0,2025-11-08 14:29:06Z,La Jagua De Ibirico,Faturado,87725.0
1574830725725-01,Tratamiento Color Intensifier Perla Beige Salon In 250 ml,1,350900.0,2025-11-08 14:29:06Z,La Jagua De Ibirico,Faturado,87725.0
1574840725727-01,Acondicionador Vegan Keratin Collagen x 1000 ml Acondicionador Vegan Keratin Collagen x 1000ml,1,169711.0,2025-11-08 14:34:59Z,"Bogotá, D.c.",Faturado,33942.2
1574840725727-01,Shampoo Vegan Keratin Collagen x1000ml,1,169711.0,2025-11-08 14:34:59Z,"Bogotá, D.c.",Faturado,33942.2
1574840725727-01,Tanga SPF 70 Barra Facial x 13 g Tanga SPF70 Barra Facial x 13 g,1,169711.0,2025-11-08 14:34:59Z,"Bogotá, D.c.",Faturado,33942.2
1574840725727-01,Tratamiento  Vegan Keratin Collagen LeaveOn 500 ml TRATAMIENTO VEGAN KERATIN COLLAGEN LEAVEON 500 ML,1,169711.0,2025-11-08 14:34:59Z,"Bogotá, D.c.",Faturado,33942.2
1574840725727-01,Vegan Keratin Collagen ThermProtect 300ml,1,169711.0,2025-11-08 14:34:59Z,"Bogotá, D.c.",Faturado,33942.2
1574840725729-01,Shampoo Braziliss SalonIn 500g,1,60196.0,2025-11-08 14:38:45Z,Girardot,Faturado,60196.0
1574840725731-01,Acondicionador Vegan Keratin Collagen x 1000 ml Acondicionador Vegan Keratin Collagen x 1000ml,1,110585.0,2025-11-08 14:47:14Z,Copacabana,Faturado,36861.666666666664
1574840725731-01,Shampoo Vegan Keratin Collagen x1000ml,1,110585.0,2025-11-08 14:47:14Z,Copacabana,Faturado,36861.666666666664
1574840725731-01,Vegan Keratin Collagen ThermProtect 300ml,1,110585.0,2025-11-08 14:47:14Z,Copacabana,Faturado,36861.666666666664
1574840725733-01,Acondicionador Liss Control Salon In 1000 ml,1,114920.0,2025-11-08 15:10:35Z,"Bogotá, D.c.",Faturado,57460.0
1574840725733-01,Shampoo Liss Control Salon In 1000 ml,1,114920.0,2025-11-08 15:10:35Z,"Bogotá, D.c.",Faturado,57460.0
1574850725737-01,SHAMPOO CURLS & WAVES X 1000ML,1,178630.0,2025-11-08 15:33:23Z,"Bogotá, D.c.",Faturado,44657.5
1574850725737-01,Tratamiento sin enjuague Curls y Waves Salon In 300mL,3,178630.0,2025-11-08 15:33:23Z,"Bogotá, D.c.",Faturado,133972.5
1574850725739-01,Acondicionador Vegan Keratin Collagen x 1000 ml Acondicionador Vegan Keratin Collagen x 1000ml,1,110585.0,2025-11-08 15:38:52Z,"Bogotá, D.c.",Faturado,36861.666666666664
1574850725739-01,Shampoo Vegan Keratin Collagen x1000ml,1,110585.0,2025-11-08 15:38:52Z,"Bogotá, D.c.",Faturado,36861.666666666664
1574850725739-01,Vegan Keratin Collagen ThermProtect 300ml,1,110585.0,2025-11-08 15:38:52Z,"Bogotá, D.c.",Faturado,36861.666666666664
1574850725741-01,Shampoo Vegan Keratin Collagen x1000ml,1,72705.0,2025-11-08 16:02:53Z,"Bogotá, D.c.",Faturado,36352.5
1574850725741-01,Vegan Keratin Collagen ThermProtect 300ml,1,72705.0,2025-11-08 16:02:53Z,"Bogotá, D.c.",Faturado,36352.5
1574860725743-01,Shampoo Vegan Keratin Collagen x1000ml,1,92774.0,2025-11-08 16:49:52Z,Bucaramanga,Faturado,30924.666666666668
1574860725743-01,Spray Desenredante Green Code 150 ml,1,92774.0,2025-11-08 16:49:52Z,Bucaramanga,Faturado,30924.666666666668
1574860725743-01,Vegan Keratin Collagen ThermProtect 300ml,1,92774.0,2025-11-08 16:49:52Z,Bucaramanga,Faturado,30924.666666666668
1574860725745-01,Tratamiento  Vegan Keratin Collagen LeaveOn 500 ml TRATAMIENTO VEGAN KERATIN COLLAGEN LEAVEON 500 ML,1,45926.0,2025-11-08 17:23:12Z,Gachancipá,Faturado,45926.0
1574870725749-01,Repelente Selvatic Spray Bacterion 150ml,5,99000.0,2025-11-08 17:47:55Z,"Bogotá, D.c.",Faturado,99000.0
1574890725753-01,Acondicionador Vegan Keratin Collagen x 1000 ml Acondicionador Vegan Keratin Collagen x 1000ml,1,263880.0,2025-11-08 19:45:22Z,"Bogotá, D.c.",Faturado,29320.0
1574890725753-01,Crema para Peinar Alta Nutrición Muss  300gr,1,263880.0,2025-11-08 19:45:22Z,"Bogotá, D.c.",Faturado,29320.0
1574890725753-01,Desodorante Para Pies Piedralumbre Natural Deo Pies 260 ml Desodorante Para Pies Piedralumbre Natural  Deo Pies 260 ml,1,263880.0,2025-11-08 19:45:22Z,"Bogotá, D.c.",Faturado,29320.0
1574890725753-01,Estuche Baby Shower Muss Original 400ml,1,263880.0,2025-11-08 19:45:22Z,"Bogotá, D.c.",Faturado,29320.0
1574890725753-01,Jabón Líquido Antibacterial  Coco & Vainilla  Bacterion  1000 ml,1,263880.0,2025-11-08 19:45:22Z,"Bogotá, D.c.",Faturado,29320.0
1574890725753-01,Jabón Íntimo Bacterion Ph Defense x 220ml,1,263880.0,2025-11-08 19:45:22Z,"Bogotá, D.c.",Faturado,29320.0
1574890725753-01,Laca Suave Invisible Holding Pump Spray  Kleer Lac 150 ml,1,263880.0,2025-11-08 19:45:22Z,"Bogotá, D.c.",Faturado,29320.0
1574890725753-01,RECHARGE INTENSIVO VEGAN KERATIN COLLAGEN 500 GR,1,263880.0,2025-11-08 19:45:22Z,"Bogotá, D.c.",Faturado,29320.0
1574890725753-01,Shampoo Vegan Keratin Collagen x1000ml,1,263880.0,2025-11-08 19:45:22Z,"Bogotá, D.c.",Faturado,29320.0
1574890725755-01,Laca  Suave Invisible Holding Spray Sachet  Kleer Lac 150 ml,20,166000.0,2025-11-08 20:05:09Z,"Bogotá, D.c.",Faturado,166000.0
1574890725757-01,Crema Anti-Frizz Salon In 200 ml,1,105100.0,2025-11-08 20:08:35Z,Cali,Faturado,52550.0
1574890725757-01,Shampoo Hydra Repair Salon In 1000 ml,1,105100.0,2025-11-08 20:08:35Z,Cali,Faturado,52550.0
1574890725759-01,Acondicionador Liss Control Salon In 1000 ml,1,114920.0,2025-11-08 20:10:05Z,Cali,Faturado,57460.0
1574890725759-01,Shampoo Liss Control Salon In 1000 ml,1,114920.0,2025-11-08 20:10:05Z,Cali,Faturado,57460.0
1574900725761-01,Acondicionador Color Guard Salon In 1000 ml,1,214671.0,2025-11-08 20:54:41Z,Floridablanca,Faturado,53667.75
1574900725761-01,Espuma Adapta Foam Salon In 280 ml,1,214671.0,2025-11-08 20:54:41Z,Floridablanca,Faturado,53667.75
1574900725761-01,Shampoo Color Guard Salon In 1000 ml,1,214671.0,2025-11-08 20:54:41Z,Floridablanca,Faturado,53667.75
1574900725761-01,Tratamiento sin enjuague Liss Control Salon In 300 ml,1,214671.0,2025-11-08 20:54:41Z,Floridablanca,Faturado,53667.75
1574900725763-01,Serum salon in liss control x 85ml,2,106930.0,2025-11-08 20:58:21Z,"Bogotá, D.c.",Faturado,106930.0
1574900725769-01,Acondicionador Hidratación Intensa Muss  400ml,1,153456.0,2025-11-08 21:15:28Z,Buenaventura,Faturado,25576.0
1574900725769-01,Acondicionador Vegan Keratin Collagen x 1000 ml Acondicionador Vegan Keratin Collagen x 1000ml,1,153456.0,2025-11-08 21:15:28Z,Buenaventura,Faturado,25576.0
1574900725769-01,Shampoo Hidratación Intensa Muss  400ml,2,153456.0,2025-11-08 21:15:28Z,Buenaventura,Faturado,51152.0
1574900725769-01,Shampoo Vegan Keratin Collagen x1000ml,1,153456.0,2025-11-08 21:15:28Z,Buenaventura,Faturado,25576.0
1574900725769-01,Tinte  #4.22 Castaño Oscuro Borgoña Green Code Kit  50g,1,153456.0,2025-11-08 21:15:28Z,Buenaventura,Faturado,25576.0
1574900725771-01,Acondicionador Rubio Luminoso Muss  400ml,1,103400.0,2025-11-08 21:21:43Z,Cúcuta,Faturado,20680.0
1574900725771-01,Crema para Peinar Manzanilla Muss Kids 300g,1,103400.0,2025-11-08 21:21:43Z,Cúcuta,Faturado,20680.0
1574900725771-01,Loción Desenredante Manzanilla Muss Kids 150ML,1,103400.0,2025-11-08 21:21:43Z,Cúcuta,Faturado,20680.0
1574900725771-01,Shampoo Rubio Luminoso Muss  400ml,2,103400.0,2025-11-08 21:21:43Z,Cúcuta,Faturado,41360.0
1574910725773-01,Acondicionador Color Guard Salon In 300 ml,1,111280.0,2025-11-08 21:39:19Z,Medellín,Faturado,37093.333333333336
1574910725773-01,Shampoo Color Guard Salon In 300 ml,1,111280.0,2025-11-08 21:39:19Z,Medellín,Faturado,37093.333333333336
1574910725773-01,Tratamiento sin enjuague Color Guard Salon In 300 ml,1,111280.0,2025-11-08 21:39:19Z,Medellín,Faturado,37093.333333333336
1574920725781-01,Acondicionador Green Forest Salon In 300 Ml,1,247500.0,2025-11-08 23:11:00Z,Ocaña,Faturado,41250.0
1574920725781-01,Serum salon in keratin ultra force x85ml,1,247500.0,2025-11-08 23:11:00Z,Ocaña,Faturado,41250.0
1574920725781-01,Shampoo Green Forest Salon In 300Ml Shampoo Green Forest Salon In 300 Ml,1,247500.0,2025-11-08 23:11:00Z,Ocaña,Faturado,41250.0
1574920725781-01,Silicona en Spray Illuminator Salon In 250 ml,1,247500.0,2025-11-08 23:11:00Z,Ocaña,Faturado,41250.0
1574920725781-01,Tratamiento Green Forest Salon In 250 Ml,1,247500.0,2025-11-08 23:11:00Z,Ocaña,Faturado,41250.0
1574920725781-01,Vegan Keratin Collagen ThermProtect 300ml,1,247500.0,2025-11-08 23:11:00Z,Ocaña,Faturado,41250.0
1574930725785-01,Shampoo Liss Control Salon In 1000 ml,1,61716.0,2025-11-08 23:31:37Z,Cali,Faturado,61716.0
1574930725787-01,RECHARGE INTENSIVO VEGAN KERATIN COLLAGEN 500 GR,1,80440.0,2025-11-09 00:05:02Z,Medellín,Faturado,40220.0
1574930725787-01,Vegan Keratin Collagen ThermProtect 300ml,1,80440.0,2025-11-09 00:05:02Z,Medellín,Faturado,40220.0
1574950725791-01,Acondicionador Hydra Repair Salon In 300 ml,1,250687.0,2025-11-09 02:20:43Z,Pereira,Faturado,50137.4
1574950725791-01,Ampolletas Hydra Repair SOS Salon In 12 Dosis x 15 ml,1,250687.0,2025-11-09 02:20:43Z,Pereira,Faturado,50137.4
1574950725791-01,Salon In Hydra Repair Deep Masque Pote 300 ml,1,250687.0,2025-11-09 02:20:43Z,Pereira,Faturado,50137.4
1574950725791-01,Shampoo Hydra Repair Salon In 300 ml,1,250687.0,2025-11-09 02:20:43Z,Pereira,Faturado,50137.4
1574950725791-01,Tratamiento sin enjuague Hydra Repair Salon In 300 ml,1,250687.0,2025-11-09 02:20:43Z,Pereira,Faturado,50137.4
1575000725799-01,SHAMPOO GREEN FOREST SALON IN 1000ML SHAMPOO GREEN FOREST SALON IN 1000 ML,1,100710.0,2025-11-09 06:56:47Z,Barranquilla,Faturado,50355.0
1575000725799-01,Tratamiento Green Forest Salon In 250 Ml,1,100710.0,2025-11-09 06:56:47Z,Barranquilla,Faturado,50355.0
1575010725801-01,Acondicionador Color Guard Salon In 300 ml,1,126090.0,2025-11-09 07:33:21Z,Dosquebradas,Faturado,31522.5
1575010725801-01,Polvo Decolorante con Argán Soleclair Blister  12 g,1,126090.0,2025-11-09 07:33:21Z,Dosquebradas,Faturado,31522.5
1575010725801-01,Salon In Hydra Repair Deep Masque Pote 300 ml,1,126090.0,2025-11-09 07:33:21Z,Dosquebradas,Faturado,31522.5
1575010725801-01,Vegan Keratin Collagen ThermProtect 300ml,1,126090.0,2025-11-09 07:33:21Z,Dosquebradas,Faturado,31522.5
1575010725803-01,Acondicionador Rubio Luminoso Muss  400ml,1,56230.0,2025-11-09 08:05:30Z,"Bogotá, D.c.",Faturado,28115.0
1575010725803-01,Shampoo Rubio Luminoso Muss  400ml,1,56230.0,2025-11-09 08:05:30Z,"Bogotá, D.c.",Faturado,28115.0
1575020725805-01,Acondicionador Curls & Waves  x 1000mL,1,172210.0,2025-11-09 09:25:00Z,"Bogotá, D.c.",Faturado,57403.333333333336
1575020725805-01,SHAMPOO CURLS & WAVES X 1000ML,1,172210.0,2025-11-09 09:25:00Z,"Bogotá, D.c.",Faturado,57403.333333333336
1575020725805-01,Spray Curls y Waves Salon In 300mL,1,172210.0,2025-11-09 09:25:00Z,"Bogotá, D.c.",Faturado,57403.333333333336
1575030725809-01,Acondicionador Hydra Repair Salon In 300 ml,1,91644.0,2025-11-09 10:13:46Z,Neiva,Faturado,30548.0
1575030725809-01,Shampoo Keratin Ultra Force Salon In 300 ml,1,91644.0,2025-11-09 10:13:46Z,Neiva,Faturado,30548.0
1575030725809-01,Tinte #3.0 Castaño Oscuro Natural Green Code Kit 50g,1,91644.0,2025-11-09 10:13:46Z,Neiva,Faturado,30548.0
1575040725811-01,Acondicionador Liss Control Salon In 1000 ml,1,114920.0,2025-11-09 10:42:05Z,"Bogotá, D.c.",Faturado,57460.0
1575040725811-01,Shampoo Liss Control Salon In 1000 ml,1,114920.0,2025-11-09 10:42:05Z,"Bogotá, D.c.",Faturado,57460.0
1575040725813-01,Shampoo Color Guard Salon In 1000 ml,1,74600.0,2025-11-09 10:55:42Z,Soacha,Faturado,74600.0
1575040725817-01,Shampoo Liss Control Salon In 1000 ml,2,114920.0,2025-11-09 11:21:28Z,"Bogotá, D.c.",Faturado,114920.0
1575050725819-01,Acondicionador Muss Control Caspa x 400 ml,1,103498.0,2025-11-09 11:32:17Z,"Bogotá, D.c.",Faturado,25874.5
1575050725819-01,Bloqueador SPF100 Crema Display Tanga 10Ml X 12Units,1,103498.0,2025-11-09 11:32:17Z,"Bogotá, D.c.",Faturado,25874.5
1575050725819-01,Jabón Líquido Antibacterial  Avena & Miel  Bacterion  1000 ml,1,103498.0,2025-11-09 11:32:17Z,"Bogotá, D.c.",Faturado,25874.5
1575050725819-01,Jabón Líquido Antibacterial  Coco & Vainilla  Bacterion  1000 ml,1,103498.0,2025-11-09 11:32:17Z,"Bogotá, D.c.",Faturado,25874.5
1575050725821-01,Acondicionador Liso Brasilero Muss  400ml,1,101500.0,2025-11-09 11:51:15Z,Ábrego,Faturado,20300.0
1575050725821-01,Acondicionador Muss Control Caspa x 400 ml,1,101500.0,2025-11-09 11:51:15Z,Ábrego,Faturado,20300.0
1575050725821-01,Serum Termoprotector Liso Brasilero Muss 150ml,1,101500.0,2025-11-09 11:51:15Z,Ábrego,Faturado,20300.0
1575050725821-01,Shampoo Control Caspa Muss  400mL,1,101500.0,2025-11-09 11:51:15Z,Ábrego,Faturado,20300.0
1575050725821-01,Shampoo Liso Brasilero Muss  400ml,1,101500.0,2025-11-09 11:51:15Z,Ábrego,Faturado,20300.0
1575050725825-01,Espuma Adapta Foam Salon In 280 ml,1,146680.0,2025-11-09 12:02:00Z,"Bogotá, D.c.",Faturado,48893.333333333336
1575050725825-01,Shampoo Color Guard Salon In 1000 ml,1,146680.0,2025-11-09 12:02:00Z,"Bogotá, D.c.",Faturado,48893.333333333336
1575050725825-01,Vegan Keratin Collagen ThermProtect 300ml,1,146680.0,2025-11-09 12:02:00Z,"Bogotá, D.c.",Faturado,48893.333333333336
1575050725827-01,Salon In Matte y Messy x200g,2,100000.0,2025-11-09 12:06:27Z,"Bogotá, D.c.",Faturado,100000.0
1575050725829-01,SHAMPOO GREEN FOREST SALON IN 1000ML SHAMPOO GREEN FOREST SALON IN 1000 ML,1,111900.0,2025-11-09 12:15:08Z,Sincelejo,Faturado,55950.0
1575050725829-01,Tratamiento Green Forest Salon In 250 Ml,1,111900.0,2025-11-09 12:15:08Z,Sincelejo,Faturado,55950.0
1575060725831-01,Jabón Íntim Bacterion Manzanilla & Calendula x 85 ml Jabón Íntimo Bacterion Manzanilla & Calendula x 85 ml,1,95417.0,2025-11-09 13:18:35Z,Pereira,Faturado,23854.25
1575060725831-01,Repelente de Insectos Family Crema Bacterion  120 g,1,95417.0,2025-11-09 13:18:35Z,Pereira,Faturado,23854.25
1575060725831-01,Shampoo Vegan Keratin Collagen x1000ml,2,95417.0,2025-11-09 13:18:35Z,Pereira,Faturado,47708.5
1575070725833-01,Acondicionador Keratin Ultra Force Salon In 1000 ml,1,252208.0,2025-11-09 13:53:26Z,Sogamoso,Faturado,42034.666666666664
1575070725833-01,Desodorante Para Pies Mujeres Deo Pies 180 ml,1,252208.0,2025-11-09 13:53:26Z,Sogamoso,Faturado,42034.666666666664
1575070725833-01,Estuche Baby Shower Muss Original 400ml,1,252208.0,2025-11-09 13:53:26Z,Sogamoso,Faturado,42034.666666666664
1575070725833-01,Shampoo Keratin Ultra Force Salon In 1000 ml,1,252208.0,2025-11-09 13:53:26Z,Sogamoso,Faturado,42034.666666666664
1575070725833-01,Tratamiento sin enjuague Keratin Ultra Force Salon In 300 g,1,252208.0,2025-11-09 13:53:26Z,Sogamoso,Faturado,42034.666666666664
1575070725833-01,Vegan Keratin Collagen ThermProtect 300ml,1,252208.0,2025-11-09 13:53:26Z,Sogamoso,Faturado,42034.666666666664
1575080725839-01,Bloqueador SPF 60 Facial Q10 Tanga 50 ml,1,109626.0,2025-11-09 14:31:58Z,Cartagena De Indias,Faturado,27406.5
1575080725839-01,Deo Pies Talcos x 120g Gts 60g,1,109626.0,2025-11-09 14:31:58Z,Cartagena De Indias,Faturado,27406.5
1575080725839-01,Repelente de Insectos Family Crema Bacterion  120 g,1,109626.0,2025-11-09 14:31:58Z,Cartagena De Indias,Faturado,27406.5
1575080725839-01,Shampoo Vegan Keratin Collagen x1000ml,1,109626.0,2025-11-09 14:31:58Z,Cartagena De Indias,Faturado,27406.5
1575080725841-01,Acondicionador Liss Control Salon In 1000 ml,1,265297.0,2025-11-09 14:58:42Z,Cúcuta,Faturado,33162.125
1575080725841-01,RECHARGE INTENSIVO VEGAN KERATIN COLLAGEN 500 GR,1,265297.0,2025-11-09 14:58:42Z,Cúcuta,Faturado,33162.125
1575080725841-01,Salon In Liss Control DeepTreat Pote 300mL,1,265297.0,2025-11-09 14:58:42Z,Cúcuta,Faturado,33162.125
1575080725841-01,Shampoo Liss Control Salon In 1000 ml,1,265297.0,2025-11-09 14:58:42Z,Cúcuta,Faturado,33162.125
1575080725841-01,Tinte #6.66 Rubio Oscuro Extra Rojo Coloriss,3,265297.0,2025-11-09 14:58:42Z,Cúcuta,Faturado,99486.375
1575080725841-01,Tratamiento sin enjuague Liss Control Salon In 300 ml,1,265297.0,2025-11-09 14:58:42Z,Cúcuta,Faturado,33162.125
1575090725843-01,Serum Muss Hidratacion Gotas de Cristal x 30 ml Serum. MUSS hidrat gotas de cristalx30ml,1,92260.0,2025-11-09 15:34:58Z,"Bogotá, D.c.",Faturado,30753.333333333332
1575090725843-01,Shampoo Control Caida Vitane Men  220ml,1,92260.0,2025-11-09 15:34:58Z,"Bogotá, D.c.",Faturado,30753.333333333332
1575090725843-01,Shampoo Liss Control Salon In 1000 ml,1,92260.0,2025-11-09 15:34:58Z,"Bogotá, D.c.",Faturado,30753.333333333332
1575090725845-01,Acondicionador Curls & Waves Salon In 300mL,1,173646.0,2025-11-09 15:45:57Z,Cali,Faturado,34729.2
1575090725845-01,Salon In Hydra Repair Deep Masque Pote 300 ml,1,173646.0,2025-11-09 15:45:57Z,Cali,Faturado,34729.2
1575090725845-01,Shampoo Curls y Waves Salon In 300mL,1,173646.0,2025-11-09 15:45:57Z,Cali,Faturado,34729.2
1575090725845-01,Spray Curls y Waves Salon In 300mL,1,173646.0,2025-11-09 15:45:57Z,Cali,Faturado,34729.2
1575090725845-01,Tratamiento sin enjuague Curls y Waves Salon In 300mL,1,173646.0,2025-11-09 15:45:57Z,Cali,Faturado,34729.2
1575090725847-01,Acondicionador Vegan Keratin Collagen x 1000 ml Acondicionador Vegan Keratin Collagen x 1000ml,1,107580.0,2025-11-09 15:55:01Z,Pasto,Faturado,35860.0
1575090725847-01,Cera Classic Matte Salon In 70 g,1,107580.0,2025-11-09 15:55:01Z,Pasto,Faturado,35860.0
1575090725847-01,Shampoo Plata Radiante Muss  400ml,1,107580.0,2025-11-09 15:55:01Z,Pasto,Faturado,35860.0
1575090725849-01,Shampoo Control Caida Vitane Men 400 ml,1,55195.0,2025-11-09 16:16:04Z,Soledad,Faturado,27597.5
1575090725849-01,Tratamiento Control Caída Men Vitane 120 ml,1,55195.0,2025-11-09 16:16:04Z,Soledad,Faturado,27597.5
1575100725851-01,Acondicionador Vegan Keratin Collagen x 1000 ml Acondicionador Vegan Keratin Collagen x 1000ml,1,112480.0,2025-11-09 16:51:01Z,"Bogotá, D.c.",Faturado,56240.0
1575100725851-01,Shampoo Keratin Ultra Force Salon In 1000 ml,1,112480.0,2025-11-09 16:51:01Z,"Bogotá, D.c.",Faturado,56240.0
1575110725855-01,Acondicionador Keratin Ultra Force Salon In 300 ml,1,113170.0,2025-11-09 18:26:14Z,Itagüí,Faturado,37723.333333333336
1575110725855-01,Acondicionador Vegan Keratin Collagen x 1000 ml Acondicionador Vegan Keratin Collagen x 1000ml,1,113170.0,2025-11-09 18:26:14Z,Itagüí,Faturado,37723.333333333336
1575110725855-01,Vegan Keratin Collagen ThermProtect 300ml,1,113170.0,2025-11-09 18:26:14Z,Itagüí,Faturado,37723.333333333336
1575120725859-01,Espuma Adapta Foam Salon In 280 ml,2,95600.0,2025-11-09 19:09:46Z,Tunja,Faturado,95600.0
1575120725861-01,Acondicionador Rubio Luminoso Muss  400ml,1,131560.0,2025-11-09 19:20:13Z,"Bogotá, D.c.",Faturado,32890.0
1575120725861-01,Shampoo Liss Control Salon In 1000 ml,1,131560.0,2025-11-09 19:20:13Z,"Bogotá, D.c.",Faturado,32890.0
1575120725861-01,Shampoo Rubio Luminoso Muss  400ml,2,131560.0,2025-11-09 19:20:13Z,"Bogotá, D.c.",Faturado,65780.0
1575120725863-01,Acondicionador Hidratación Intensa Muss  400ml,1,114300.0,2025-11-09 19:24:32Z,Medellín,Faturado,22860.0
1575120725863-01,Serum Muss Hidratacion Gotas de Cristal x 30 ml Serum. MUSS hidrat gotas de cristalx30ml,1,114300.0,2025-11-09 19:24:32Z,Medellín,Faturado,22860.0
1575120725863-01,Shampoo Control Caída Muss 400ml,1,114300.0,2025-11-09 19:24:32Z,Medellín,Faturado,22860.0
1575120725863-01,Shampoo Hidratación Intensa Muss  400ml,1,114300.0,2025-11-09 19:24:32Z,Medellín,Faturado,22860.0
1575120725863-01,Tratamiento Hidratación Intensa Muss  300gr,1,114300.0,2025-11-09 19:24:32Z,Medellín,Faturado,22860.0
1575130725865-01,Acondicionador Manzanilla Muss Kids 400ml,1,105516.0,2025-11-09 19:35:22Z,Popayán,Faturado,17586.0
1575130725865-01,Crema para Peinar Manzanilla Muss Kids 300g,2,105516.0,2025-11-09 19:35:22Z,Popayán,Faturado,35172.0
1575130725865-01,Loción Desenredante Manzanilla Muss Kids 150ML,1,105516.0,2025-11-09 19:35:22Z,Popayán,Faturado,17586.0
1575130725865-01,Shampoo Muss Baby Manzanilla 750ml,1,105516.0,2025-11-09 19:35:22Z,Popayán,Faturado,17586.0
1575130725865-01,Shampoo Muss Kids Manzanilla 400ml Shampoo Manzanilla Muss Kids 400ml,1,105516.0,2025-11-09 19:35:22Z,Popayán,Faturado,17586.0
